mean                  ,std                   ,root_mean_squre       ,max                   ,skewness                ,kurtosis             ,crest_factor       ,Date
0.060011261224746704  ,0.076706570747191     ,0.076706570747191     ,0.416696533203125     ,0.024579423944552762    ,0.654300605984012    ,5.432344701948293  ,2004.02.12.23.32.39
0.06084218486309052   ,0.0773706565603994    ,0.0773706565603994    ,0.36035659179687496   ,-0.022608192409152295   ,0.38635508272233476  ,4.657535657792468  ,2004.02.12.23.42.39
0.06045893053054809   ,0.0769514830366446    ,0.0769514830366446    ,0.3634544921875       ,0.0311742894201705      ,0.4490551594338519   ,4.723164230823485  ,2004.02.12.23.52.39
0.0591104829788208    ,0.07479142203837336   ,0.07479142203837336   ,0.33916064453125      ,0.013691470350722114    ,0.30274620550562537  ,4.534753254955311  ,2004.02.13.00.02.39
0.060663009643554686  ,0.07730518236640493   ,0.07730518236640493   ,0.459271875           ,-0.026196212632781716   ,0.5816276126893913   ,5.94102311049704   ,2004.02.13.00.12.39
0.060716685714721684  ,0.0767718692892115    ,0.0767718692892115    ,0.34384248046875004   ,0.006857906365208837    ,0.31943993758112743  ,4.4787561336228805 ,2004.02.13.00.22.39
0.06109591999053955   ,0.07770301804785826   ,0.07770301804785826   ,0.421706982421875     ,0.007062047350268253    ,0.4393592386496614   ,5.427163487551287  ,2004.02.13.00.32.39
0.06074213537693024   ,0.07733765888729578   ,0.07733765888729578   ,0.443816064453125     ,0.05268895496802829     ,0.5730646490077822   ,5.738679846772947  ,2004.02.13.00.42.39
0.060900840697288516  ,0.07684285540653787   ,0.07684285540653787   ,0.405742236328125     ,-0.013550677377818133   ,0.26313045713724614  ,5.280155639474116  ,2004.02.13.00.52.39
0.058865948867797856  ,0.07489928008879171   ,0.07489928008879171   ,0.360852294921875     ,-0.004973227870961807   ,0.44095646881747097  ,4.817833956402402  ,2004.02.13.01.02.39
0.060827905654907234  ,0.0776150336067212    ,0.0776150336067212    ,0.45355859375         ,0.05105431945917983     ,0.6069125322892983   ,5.843695128036682  ,2004.02.13.01.12.39
0.06118237253189087   ,0.07776034071566805   ,0.07776034071566805   ,0.37593974609375      ,-0.014118265366716651   ,0.42031091089811445  ,4.834594892895079  ,2004.02.13.01.22.39
0.06206052113056183   ,0.07854299264982698   ,0.07854299264982698   ,0.395697802734375     ,-0.04865005906612907    ,0.3801399430969181   ,5.03797715600854   ,2004.02.13.01.32.39
0.060046263999938954  ,0.07594613449074082   ,0.07594613449074082   ,0.358597265625        ,-0.019641247862199826   ,0.34643963555082724  ,4.721731632947288  ,2004.02.13.01.42.39
0.06058216328144074   ,0.07668904663489619   ,0.07668904663489619   ,0.387833935546875     ,-0.005701541338311308   ,0.358155992917113    ,5.057227238634064  ,2004.02.13.01.52.39
0.05935357551574708   ,0.07501633557018661   ,0.07501633557018661   ,0.4270482421875       ,-0.023618485785142994   ,0.3535492935283626   ,5.692736641180588  ,2004.02.13.02.02.39
0.061477135944366455  ,0.07822606699390491   ,0.07822606699390491   ,0.40477832031250005   ,0.023891274306346494    ,0.5428820813815229   ,5.174468509889918  ,2004.02.13.02.12.39
0.06066956108093262   ,0.07743030001138924   ,0.07743030001138924   ,0.42176240234375      ,0.021631831526954554    ,0.5008486498061995   ,5.446994293987145  ,2004.02.13.02.22.39
0.06146168415546418   ,0.07829629476519134   ,0.07829629476519134   ,0.409758056640625     ,-0.003735698301746257   ,0.5366345309682168   ,5.233428451109715  ,2004.02.13.02.32.39
0.06035894729614257   ,0.07652371351325286   ,0.07652371351325286   ,0.44636171875         ,0.010592670221423423    ,0.3892193620919868   ,5.832985596977024  ,2004.02.13.02.42.39
0.06104903029441834   ,0.0776539195149843    ,0.0776539195149843    ,0.38002060546875      ,0.01200084189118508     ,0.45086148262336545  ,4.893772366447263  ,2004.02.13.02.52.39
0.059842643928527825  ,0.07569132158473815   ,0.07569132158473815   ,0.37991845703125      ,-0.012775323005232134   ,0.39253390254036136  ,5.019313298763355  ,2004.02.13.03.02.39
0.06107463884353638   ,0.0779258334891341    ,0.0779258334891341    ,0.389781982421875     ,0.032964975957209916    ,0.524863236850583    ,5.001961031013237  ,2004.02.13.03.12.39
0.060352273626327516  ,0.07655343633445863   ,0.07655343633445863   ,0.371490185546875     ,-0.06115951499883137    ,0.4165630099460307   ,4.852691183238994  ,2004.02.13.03.22.39
0.06018164293289184   ,0.07637900854794992   ,0.07637900854794992   ,0.47078740234375      ,-0.04788269964002146    ,0.44537412567743395  ,6.163832331604498  ,2004.02.13.03.32.39
0.06025127918243408   ,0.07660424736225324   ,0.07660424736225324   ,0.332054833984375     ,-0.018045275410609688   ,0.40077975051760584  ,4.334679151850725  ,2004.02.13.03.42.39
0.06065868464469909   ,0.0772601424092203    ,0.0772601424092203    ,0.43887197265625      ,0.04180555990428891     ,0.5316575196159734   ,5.680444780074268  ,2004.02.13.03.52.39
0.06117980740547181   ,0.07761026090357094   ,0.07761026090357094   ,0.366170849609375     ,-0.002657138132887251   ,0.44220633809167786  ,4.718072653619014  ,2004.02.13.04.02.39
0.06040891389846801   ,0.07680829639898158   ,0.07680829639898158   ,0.42637207031249996   ,-0.0015293163511521748  ,0.43609996973448073  ,5.551120000080529  ,2004.02.13.04.12.39
0.05982379598617554   ,0.07604144332532264   ,0.07604144332532264   ,0.421763818359375     ,0.016751148389582887    ,0.4773209140232173   ,5.54649938133043   ,2004.02.13.04.22.39
0.05985255641937256   ,0.0760203773412639    ,0.0760203773412639    ,0.370752685546875     ,0.03584341394833121     ,0.44794546568858795  ,4.877017169784953  ,2004.02.13.04.32.39
0.0610242394542694    ,0.07733958012969694   ,0.07733958012969694   ,0.382767529296875     ,0.03500325002144158     ,0.418356203515617    ,4.949180337609559  ,2004.02.13.04.42.39
0.06008258082866669   ,0.07647438708791138   ,0.07647438708791138   ,0.36311860351562497   ,-0.005769643314559983   ,0.47653814406220185  ,4.748238166305286  ,2004.02.13.04.52.39
0.06013300260543823   ,0.07626393747486522   ,0.07626393747486522   ,0.35532509765625      ,-0.02038468357291256    ,0.38783638352976846  ,4.659149650820962  ,2004.02.13.05.02.39
0.06128407743930817   ,0.0779639045172761    ,0.0779639045172761    ,0.418445849609375     ,-0.009992832870421926   ,0.4254419235589375   ,5.367174107046565  ,2004.02.13.05.12.39
0.05980968214035034   ,0.07603626725856104   ,0.07603626725856104   ,0.371102587890625     ,-0.021145094206746356   ,0.4506324194814031   ,4.8805997620673836 ,2004.02.13.05.22.39
0.0603332079744339    ,0.07678033455909639   ,0.07678033455909639   ,0.37594770507812497   ,0.031109307200748833    ,0.478355256237021    ,4.896406185737118  ,2004.02.13.05.32.39
0.05947634899139405   ,0.07548887260011546   ,0.07548887260011546   ,0.35088417968749996   ,-0.027523553818598792   ,0.3984273331430592   ,4.648157637036473  ,2004.02.13.05.42.39
0.06226507898330689   ,0.07893320627478842   ,0.07893320627478842   ,0.4535486328125       ,0.05883137513247764     ,0.5276336298870343   ,5.7459801041601075 ,2004.02.13.05.52.39
0.06068801496505738   ,0.07720121432298076   ,0.07720121432298076   ,0.3794791015625       ,0.0059385764986372306   ,0.48623241964420183  ,4.91545508565322   ,2004.02.13.06.02.39
0.06115499882698059   ,0.07772789904953778   ,0.07772789904953778   ,0.39517138671875      ,-0.025183035895984023   ,0.5105274416299461   ,5.084035353469392  ,2004.02.13.06.12.39
0.06068283467292786   ,0.07726495728799573   ,0.07726495728799573   ,0.41813837890625      ,-0.025768231835504068   ,0.6148985783371206   ,5.411746716531403  ,2004.02.13.06.22.39
0.06056226888656616   ,0.07666411801261451   ,0.07666411801261451   ,0.42399541015625      ,0.020313258117192045    ,0.4040831221348409   ,5.530558769181753  ,2004.02.13.06.32.39
0.06124630010128022   ,0.07809946968492933   ,0.07809946968492933   ,0.40710473632812505   ,-0.03198501257192973    ,0.5378888733945146   ,5.212644054696867  ,2004.02.13.06.42.39
0.0614092984867096    ,0.0778033027084582    ,0.0778033027084582    ,0.36253115234375      ,-0.015359631777634424   ,0.4002455766738815   ,4.659585643841033  ,2004.02.13.06.52.39
0.062198000750541695  ,0.07916833869305943   ,0.07916833869305943   ,0.360606103515625     ,-0.020519835462744093   ,0.45079434863515155  ,4.554928263857061  ,2004.02.13.07.02.39
0.06033542464256286   ,0.07637200647852678   ,0.07637200647852678   ,0.36777568359375      ,0.010150521142345792    ,0.3466352920025497   ,4.815582312835477  ,2004.02.13.07.12.39
0.060588748445510876  ,0.07709862999292605   ,0.07709862999292605   ,0.43248662109374997   ,-0.030033011897872507   ,0.44450532856111025  ,5.6095240749859165 ,2004.02.13.07.22.39
0.06020522753238679   ,0.07616066037723133   ,0.07616066037723133   ,0.378367041015625     ,-0.014486936382795013   ,0.3380137985962999   ,4.968011557955713  ,2004.02.13.07.32.39
0.059962568540573115  ,0.07631986587115701   ,0.07631986587115701   ,0.35809321289062496   ,0.02541112143439293     ,0.4714581263449671   ,4.692005270228815  ,2004.02.13.07.42.39
0.060194755773544315  ,0.07633001267470356   ,0.07633001267470356   ,0.321836376953125     ,-0.009118172885072448   ,0.3800510420069867   ,4.2163804993023986 ,2004.02.13.07.52.39
0.05925690718650818   ,0.07495282172648467   ,0.07495282172648467   ,0.34861005859375      ,-0.005885893413835136   ,0.33857833031049767  ,4.651059834223269  ,2004.02.13.08.02.39
0.06010658221244812   ,0.07595488505746131   ,0.07595488505746131   ,0.334462158203125     ,-0.028211285443517607   ,0.24450732740910075  ,4.403431826012218  ,2004.02.13.08.12.39
0.05987393727779389   ,0.07634582203722166   ,0.07634582203722166   ,0.46611557617187505   ,0.03505867031403006     ,0.6446447698043443   ,6.105318715995027  ,2004.02.13.08.22.39
0.060056200051307684  ,0.07614566658147008   ,0.07614566658147008   ,0.36540698242187497   ,-0.03312087227838003    ,0.3468116029579775   ,4.798788937396946  ,2004.02.13.08.32.39
0.060524656105041506  ,0.07671784801069455   ,0.07671784801069455   ,0.3732353515625       ,-0.0007493083957233779  ,0.4102122577509033   ,4.865039377935505  ,2004.02.13.08.42.39
0.06102293586730957   ,0.07773648715807786   ,0.07773648715807786   ,0.445742041015625     ,-0.04048983729366075    ,0.5009742049448347   ,5.734013168220535  ,2004.02.13.08.52.39
0.06146026992797852   ,0.07826863791312964   ,0.07826863791312964   ,0.35091552734375      ,-0.010466708749160943   ,0.5043214057082972   ,4.483475587415116  ,2004.02.13.09.02.39
0.061315573596954345  ,0.07768923353990882   ,0.07768923353990882   ,0.3978154296875       ,0.030043316262472138    ,0.36575096348616176  ,5.120599233137535  ,2004.02.13.09.12.39
0.06016181375026704   ,0.07646021146629738   ,0.07646021146629738   ,0.350511181640625     ,-0.013216609424075269   ,0.41434414199598857  ,4.584229822528356  ,2004.02.13.09.22.39
0.06118130854606628   ,0.07777577431787479   ,0.07777577431787479   ,0.412109033203125     ,0.012227310541524709    ,0.6014461458186253   ,5.298681200122905  ,2004.02.13.09.32.39
0.05939197165966035   ,0.07519706579186627   ,0.07519706579186627   ,0.345570068359375     ,0.005750047966008044    ,0.30698502024013896  ,4.595525965279801  ,2004.02.13.09.42.39
0.060427873225212106  ,0.0767530013997796    ,0.0767530013997796    ,0.339287548828125     ,0.014519336533486677    ,0.41097110395467995  ,4.420511805927882  ,2004.02.13.09.52.39
0.06096629855632781   ,0.07738122314840569   ,0.07738122314840568   ,0.388485498046875     ,0.011219183120541194    ,0.5054325389849681   ,5.02041040759743   ,2004.02.13.10.02.39
0.06026741636276245   ,0.07656727848982116   ,0.07656727848982116   ,0.5165173828125       ,-0.04625679727988908    ,0.6014717502352931   ,6.745928456646997  ,2004.02.13.10.12.39
0.06063250770568847   ,0.07675272619891596   ,0.07675272619891596   ,0.3729560546875       ,-0.019917278409343136   ,0.2859746134143242   ,4.859189675177525  ,2004.02.13.10.22.39
0.05981946533203125   ,0.0758783722994405    ,0.0758783722994405    ,0.3362375             ,-0.045687231352256726   ,0.37370992394611013  ,4.431269277536668  ,2004.02.13.10.32.39
0.05974755568504333   ,0.07586668476711636   ,0.07586668476711636   ,0.426657958984375     ,0.04177503327014091     ,0.5015377766649429   ,5.6237854638575895 ,2004.02.13.10.42.39
0.06005991285324097   ,0.07604416368123817   ,0.07604416368123817   ,0.3453962890625       ,0.01132948031324153     ,0.31566591755670315  ,4.542048624669365  ,2004.02.13.10.52.39
0.059620703124999994  ,0.07557396193664329   ,0.07557396193664329   ,0.45479316406250003   ,0.0412225610074664      ,0.41613074153885465  ,6.017855256070491  ,2004.02.13.11.02.39
0.059901654195785525  ,0.07619034319695998   ,0.07619034319695998   ,0.321772900390625     ,0.0020508795778689504   ,0.44214869250180433  ,4.2232766895249245 ,2004.02.13.11.12.39
0.06045061314105987   ,0.07677978413331095   ,0.07677978413331095   ,0.34882006835937496   ,-0.010241598545820723   ,0.38489171953619294  ,4.543123848247956  ,2004.02.13.11.22.39
0.05906307124137879   ,0.07514392636767131   ,0.07514392636767131   ,0.404454736328125     ,0.04631289873667938     ,0.48841297755887636  ,5.382400892244712  ,2004.02.13.11.32.39
0.061975264930725096  ,0.07890910375837852   ,0.07890910375837852   ,0.46819794921875      ,0.016785012753118177    ,0.530290575512856    ,5.933383182913633  ,2004.02.13.11.42.39
0.06042351257324219   ,0.07689229275459664   ,0.07689229275459664   ,0.4372078125          ,0.03560050565763715     ,0.4776599891458462   ,5.685977057484265  ,2004.02.13.11.52.39
0.06023575425148011   ,0.07644797579539568   ,0.07644797579539568   ,0.378584228515625     ,-0.0070740924336791505  ,0.4558731292846363   ,4.9521812000472405 ,2004.02.13.12.02.39
0.06037805025577545   ,0.07647612404907565   ,0.07647612404907565   ,0.34418920898437505   ,-0.028724664366175472   ,0.25827230952913727  ,4.500610004287151  ,2004.02.13.12.12.39
0.061066288175582885  ,0.07737615456144943   ,0.07737615456144943   ,0.35785922851562496   ,-0.014723813036249317   ,0.37563304390008767  ,4.624929095325172  ,2004.02.13.12.22.39
